,index,AwayTeam,Date,Div,FTHG,FTR,HomeTeam,IsTraining,Referee,away_away_1_team_corners_against,away_away_1_team_corners_for,away_away_1_team_goals_against,away_away_1_team_goals_for,away_away_1_team_possession,away_away_1_team_shotsoff_against,away_away_1_team_shotsoff_for,away_away_1_team_shotson_against,away_away_1_team_shotson_for,away_away_3_team_corners_against,away_away_3_team_corners_for,away_away_3_team_goals_against,away_away_3_team_goals_for,away_away_3_team_possession,away_away_3_team_shotsoff_against,away_away_3_team_shotsoff_for,away_away_3_team_shotson_against,away_away_3_team_shotson_for,away_away_6_team_corners_against,away_away_6_team_corners_for,away_away_6_team_goals_against,away_away_6_team_goals_for,away_away_6_team_possession,away_away_6_team_shotsoff_against,away_away_6_team_shotsoff_for,away_away_6_team_shotson_against,away_away_6_team_shotson_for,away_direct_team_corners_against,away_direct_team_corners_for,away_direct_team_goals_against,away_direct_team_goals_for,away_direct_team_possession,away_direct_team_shotsoff_against,away_direct_team_shotsoff_for,away_direct_team_shotson_against,away_direct_team_shotson_for,away_home_1_team_corners_against,away_home_1_team_corners_for,away_home_1_team_goals_against,away_home_1_team_goals_for,away_home_1_team_possession,away_home_1_team_shotsoff_against,away_home_1_team_shotsoff_for,away_home_1_team_shotson_against,away_home_1_team_shotson_for,away_home_3_team_corners_against,away_home_3_team_corners_for,away_home_3_team_goals_against,away_home_3_team_goals_for,away_home_3_team_possession,away_home_3_team_shotsoff_against,away_home_3_team_shotsoff_for,away_home_3_team_shotson_against,away_home_3_team_shotson_for,away_home_6_team_corners_against,away_home_6_team_corners_for,away_home_6_team_goals_against,away_home_6_team_goals_for,away_home_6_team_possession,away_home_6_team_shotsoff_against,away_home_6_team_shotsoff_for,away_home_6_team_shotson_against,away_home_6_team_shotson_for,home_away_1_team_corners_against,home_away_1_team_corners_for,home_away_1_team_goals_against,home_away_1_team_goals_for,home_away_1_team_possession,home_away_1_team_shotsoff_against,home_away_1_team_shotsoff_for,home_away_1_team_shotson_against,home_away_1_team_shotson_for,home_away_3_team_corners_against,home_away_3_team_corners_for,home_away_3_team_goals_against,home_away_3_team_goals_for,home_away_3_team_possession,home_away_3_team_shotsoff_against,home_away_3_team_shotsoff_for,home_away_3_team_shotson_against,home_away_3_team_shotson_for,home_away_6_team_corners_against,home_away_6_team_corners_for,home_away_6_team_goals_against,home_away_6_team_goals_for,home_away_6_team_possession,home_away_6_team_shotsoff_against,home_away_6_team_shotsoff_for,home_away_6_team_shotson_against,home_away_6_team_shotson_for,home_direct_team_corners_against,home_direct_team_corners_for,home_direct_team_goals_against,home_direct_team_goals_for,home_direct_team_possession,home_direct_team_shotsoff_against,home_direct_team_shotsoff_for,home_direct_team_shotson_against,home_direct_team_shotson_for,home_home_1_team_corners_against,home_home_1_team_corners_for,home_home_1_team_goals_against,home_home_1_team_goals_for,home_home_1_team_possession,home_home_1_team_shotsoff_against,home_home_1_team_shotsoff_for,home_home_1_team_shotson_against,home_home_1_team_shotson_for,home_home_3_team_corners_against,home_home_3_team_corners_for,home_home_3_team_goals_against,home_home_3_team_goals_for,home_home_3_team_possession,home_home_3_team_shotsoff_against,home_home_3_team_shotsoff_for,home_home_3_team_shotson_against,home_home_3_team_shotson_for,home_home_6_team_corners_against,home_home_6_team_corners_for,home_home_6_team_goals_against,home_home_6_team_goals_for,home_home_6_team_possession,home_home_6_team_shotsoff_against,home_home_6_team_shotsoff_for,home_home_6_team_shotson_against,home_home_6_team_shotson_for
1121,1121,Burnley,2018-06-05,E0,5.0,H,Arsenal,True,A Marriner,6.0,4.0,0.0,5.0,39.21052631578947,2.0,5.0,4.0,5.0,15.0,18.0,3.0,7.0,127.76052631578949,6.0,11.0,15.0,15.0,24.0,29.0,8.0,9.0,277.57380952380953,22.0,24.0,24.0,33.0,28.0,40.0,4.0,10.0,207.10263157894738,36.0,39.0,35.0,49.0,8.0,7.0,2.0,1.0,50.611111111111114,8.0,5.0,5.0,5.0,14.0,13.0,3.0,3.0,139.59005847953216,18.0,8.0,16.0,14.0,31.0,34.0,6.0,8.0,304.9111111111111,31.0,19.0,38.0,37.0,4.0,7.0,1.0,0.0,53.7,4.0,5.0,4.0,9.0,10.0,22.0,3.0,6.0,146.05,12.0,20.0,16.0,25.0,28.0,40.0,5.0,11.0,321.82777777777784,30.0,37.0,34.0,44.0,28.0,40.0,4.0,10.0,392.89736842105276,36.0,39.0,35.0,49.0,6.0,4.0,0.0,5.0,60.78947368421053,2.0,5.0,4.0,5.0,18.0,20.0,3.0,12.0,191.28947368421046,9.0,18.0,20.0,18.0,33.0,36.0,7.0,19.0,358.26842105263154,20.0,34.0,32.0,36.0
1122,1122,Liverpool,2018-06-05,E0,1.0,H,Chelsea,True,A Taylor,1.0,3.0,0.0,1.0,66.25,4.0,5.0,6.0,6.0,7.0,13.0,2.0,3.0,189.28095975232202,14.0,15.0,15.0,12.0,27.0,21.0,7.0,7.0,372.3125386996904,37.0,21.0,32.0,19.0,26.0,27.0,9.0,6.0,362.0578947368421,24.0,29.0,36.0,49.0,3.0,7.0,0.0,4.0,70.15,0.0,6.0,2.0,11.0,10.0,23.0,0.0,7.0,198.35,5.0,28.0,7.0,28.0,15.0,45.0,1.0,18.0,404.2,12.0,42.0,17.0,50.0,2.0,4.0,0.0,3.0,48.0,3.0,5.0,3.0,6.0,6.0,8.0,2.0,5.0,162.28421052631575,15.0,11.0,16.0,15.0,19.0,20.0,6.0,10.0,301.53421052631575,28.0,21.0,32.0,30.0,26.0,27.0,9.0,6.0,237.9421052631579,24.0,29.0,36.0,49.0,1.0,3.0,0.0,1.0,33.75,4.0,5.0,6.0,6.0,7.0,22.0,2.0,3.0,169.98684210526315,8.0,25.0,7.0,30.0,23.0,46.0,7.0,8.0,335.9421052631579,20.0,48.0,19.0,64.0
1123,1123,Huddersfield,2018-06-05,E0,0.0,D,Man City,True,M Dean,1.0,10.0,0.0,0.0,28.61111111111111,2.0,9.0,3.0,6.0,4.0,24.0,3.0,1.0,107.66111111111113,6.0,20.0,9.0,25.0,11.0,41.0,5.0,5.0,215.4418128654971,12.0,39.0,23.0,46.0,8.0,13.0,3.0,0.0,52.611111111111114,9.0,12.0,8.0,7.0,4.0,7.0,1.0,0.0,46.3,4.0,5.0,4.0,9.0,13.0,20.0,3.0,1.0,149.72724458204334,7.0,12.0,9.0,21.0,26.0,38.0,7.0,4.0,338.44153029632906,17.0,40.0,22.0,41.0,12.0,1.0,1.0,0.0,64.73684210526315,8.0,3.0,5.0,4.0,26.0,6.0,7.0,4.0,200.5789473684211,27.0,8.0,17.0,7.0,48.0,17.0,15.0,6.0,411.38888888888886,50.0,17.0,31.0,12.0,8.0,13.0,3.0,0.0,147.38888888888889,9.0,12.0,8.0,7.0,1.0,10.0,0.0,0.0,71.3888888888889,2.0,9.0,3.0,6.0,5.0,19.0,1.0,9.0,231.7888888888889,7.0,24.0,7.0,22.0,13.0,40.0,5.0,17.0,438.08412698412695,11.0,45.0,9.0,42.0
1124,1124,Southampton,2018-08-05,E0,0.0,A,Swansea,True,M Oliver,4.0,3.0,1.0,1.0,52.0,3.0,5.0,7.0,3.0,13.0,21.0,2.0,1.0,147.26052631578946,10.0,13.0,19.0,15.0,34.0,36.0,4.0,10.0,290.16052631578947,25.0,27.0,31.0,26.0,18.0,41.0,5.0,5.0,311.44912280701755,23.0,50.0,39.0,42.0,12.0,1.0,1.0,0.0,35.26315789473684,8.0,3.0,5.0,4.0,27.0,10.0,5.0,4.0,122.41315789473684,20.0,7.0,20.0,17.0,34.0,35.0,8.0,5.0,307.38157894736844,40.0,26.0,34.0,39.0,6.0,11.0,0.0,1.0,52.42105263157895,5.0,6.0,7.0,4.0,8.0,21.0,1.0,8.0,112.47105263157894,11.0,18.0,11.0,22.0,16.0,39.0,1.0,15.0,221.71549707602338,15.0,50.0,17.0,42.0,18.0,41.0,5.0,5.0,288.55087719298245,23.0,50.0,39.0,42.0,0.0,6.0,3.0,1.0,60.5,2.0,4.0,3.0,16.0,8.0,14.0,5.0,1.0,160.7657894736842,12.0,13.0,15.0,29.0,18.0,29.0,6.0,8.0,314.0657894736842,29.0,24.0,29.0,51.0
1125,1125,Huddersfield,2018-09-05,E0,1.0,D,Chelsea,True,L Mason,3.0,4.0,1.0,1.0,39.04761904761904,2.0,9.0,6.0,1.0,7.0,24.0,3.0,6.0,95.95284780578899,9.0,29.0,9.0,26.0,13.0,41.0,6.0,8.0,209.83618113912232,15.0,47.0,17.0,53.0,8.0,12.0,7.0,2.0,96.44736842105264,11.0,15.0,8.0,20.0,7.0,7.0,0.0,0.0,67.85,7.0,1.0,4.0,3.0,16.0,16.0,4.0,0.0,149.88684210526316,15.0,10.0,12.0,15.0,32.0,33.0,8.0,1.0,307.02837240159215,26.0,20.0,25.0,29.0,5.0,4.0,1.0,2.0,72.52631578947368,7.0,2.0,7.0,3.0,12.0,10.0,4.0,5.0,184.78947368421046,14.0,11.0,14.0,12.0,23.0,18.0,9.0,9.0,356.32368421052627,32.0,19.0,35.0,26.0,8.0,12.0,7.0,2.0,203.55263157894728,11.0,15.0,8.0,20.0,6.0,7.0,0.0,2.0,71.7,7.0,9.0,2.0,13.0,8.0,15.0,2.0,6.0,163.7,18.0,20.0,16.0,32.0,19.0,39.0,7.0,9.0,346.0421052631579,24.0,46.0,24.0,64.0
1126,1126,Arsenal,2018-09-05,E0,3.0,H,Leicester,True,G Scott,9.0,3.0,3.0,2.0,73.8,5.0,9.0,9.0,2.0,14.0,15.0,6.0,5.0,169.25,16.0,20.0,21.0,24.0,25.0,32.0,9.0,13.0,331.1500000000001,33.0,38.0,39.0,43.0,24.0,46.0,11.0,11.0,377.9428571428571,24.0,43.0,40.0,51.0,2.0,7.0,2.0,2.0,61.6,5.0,4.0,7.0,13.0,17.0,13.0,4.0,7.0,165.00852130325814,12.0,15.0,21.0,22.0,34.0,35.0,7.0,17.0,360.25852130325814,24.0,38.0,40.0,45.0,3.0,10.0,2.0,1.0,39.1578947368421,3.0,6.0,4.0,6.0,12.0,16.0,9.0,7.0,123.6078947368421,12.0,13.0,20.0,17.0,23.0,34.0,12.0,15.0,273.903634085213,21.0,29.0,39.0,31.0,24.0,46.0,11.0,11.0,222.05714285714288,24.0,43.0,40.0,51.0,4.0,4.0,2.0,1.0,44.85714285714285,4.0,4.0,4.0,8.0,19.0,11.0,4.0,5.0,145.77142857142857,17.0,13.0,16.0,20.0,30.0,37.0,8.0,6.0,305.8766917293233,27.0,26.0,29.0,34.0
1127,1127,Brighton,2018-09-05,E0,3.0,H,Man City,True,P Tierney,5.0,8.0,0.0,1.0,33.0,2.0,7.0,4.0,13.0,10.0,23.0,0.0,7.0,108.1,7.0,20.0,7.0,33.0,23.0,35.0,3.0,13.0,226.17105263157902,21.0,35.0,14.0,55.0,13.0,7.0,2.0,4.0,48.40000000000001,10.0,11.0,9.0,10.0,1.0,7.0,2.0,3.0,51.05263157894736,3.0,6.0,3.0,5.0,12.0,15.0,4.0,7.0,126.25263157894736,13.0,13.0,16.0,10.0,20.0,29.0,9.0,9.0,260.66215538847115,22.0,25.0,36.0,26.0,9.0,5.0,1.0,1.0,65.6842105263158,8.0,6.0,8.0,3.0,30.0,8.0,4.0,1.0,187.8020050125313,21.0,15.0,23.0,11.0,55.0,15.0,13.0,6.0,406.0329991645781,52.0,24.0,38.0,14.0,13.0,7.0,2.0,4.0,151.60000000000005,10.0,11.0,9.0,10.0,0.0,4.0,1.0,2.0,78.42105263157895,1.0,10.0,1.0,9.0,4.0,24.0,3.0,7.0,221.515823873409,8.0,30.0,4.0,34.0,12.0,41.0,7.0,18.0,444.01106196864714,14.0,55.0,9.0,58.0
1128,1128,Newcastle,2018-09-05,E0,1.0,H,Tottenham,True,N Swarbrick,0.0,4.0,1.0,2.0,21.578947368421048,1.0,10.0,1.0,9.0,9.0,15.0,2.0,3.0,104.32832080200501,15.0,20.0,14.0,23.0,25.0,28.0,5.0,8.0,229.08095238095245,26.0,31.0,26.0,33.0,29.0,27.0,10.0,9.0,225.5210526315789,38.0,28.0,39.0,48.0,5.0,4.0,1.0,2.0,27.47368421052632,7.0,2.0,7.0,3.0,12.0,11.0,3.0,6.0,120.32368421052631,14.0,16.0,15.0,15.0,21.0,21.0,5.0,9.0,277.740350877193,32.0,39.0,25.0,30.0,10.0,3.0,0.0,3.0,65.0,6.0,2.0,5.0,2.0,17.0,11.0,5.0,4.0,168.45,13.0,24.0,13.0,18.0,33.0,25.0,8.0,7.0,370.69682539682543,28.0,37.0,44.0,26.0,29.0,27.0,10.0,9.0,374.478947368421,38.0,28.0,39.0,48.0,2.0,5.0,1.0,3.0,66.35,7.0,9.0,2.0,15.0,10.0,15.0,6.0,8.0,199.1815789473684,26.0,17.0,13.0,30.0,18.0,32.0,9.0,13.0,374.86829573934835,41.0,34.0,27.0,46.0
1129,1129,Man United,2018-10-05,E0,0.0,D,West Ham,True,J Moss,9.0,4.0,2.0,2.0,44.65,4.0,4.0,5.0,2.0,22.0,12.0,7.0,3.0,164.80263157894737,14.0,13.0,23.0,15.0,39.0,21.0,9.0,7.0,344.40263157894736,31.0,26.0,45.0,23.0,23.0,32.0,7.0,10.0,342.3,27.0,42.0,26.0,34.0,4.0,5.0,1.0,1.0,62.76190476190475,3.0,4.0,7.0,11.0,11.0,12.0,6.0,3.0,166.81190476190474,9.0,19.0,20.0,26.0,20.0,31.0,8.0,7.0,337.61190476190467,17.0,37.0,35.0,40.0,2.0,4.0,3.0,1.0,40.95,2.0,6.0,4.0,9.0,8.0,16.0,5.0,7.0,118.95,10.0,15.0,13.0,30.0,23.0,42.0,9.0,12.0,242.1447368421053,23.0,42.0,26.0,55.0,23.0,32.0,7.0,10.0,257.7,27.0,42.0,26.0,34.0,9.0,4.0,2.0,2.0,55.35,4.0,4.0,5.0,2.0,21.0,9.0,3.0,2.0,133.2157894736842,19.0,13.0,21.0,12.0,37.0,22.0,6.0,7.0,292.90038331121923,34.0,31.0,43.0,25.0
1130,1130,Bournemouth,2018-05-13,E0,1.0,A,Burnley,True,P Tierney,8.0,5.0,1.0,2.0,55.6,6.0,2.0,7.0,8.0,17.0,19.0,3.0,7.0,140.0,14.0,18.0,16.0,24.0,29.0,42.0,9.0,11.0,272.9263157894737,25.0,39.0,29.0,52.0,19.0,15.0,6.0,6.0,172.8529411764706,22.0,19.0,18.0,20.0,6.0,11.0,0.0,1.0,47.57894736842106,5.0,6.0,7.0,4.0,14.0,30.0,4.0,3.0,143.43157894736842,11.0,28.0,24.0,14.0,22.0,45.0,11.0,8.0,292.09761904761905,23.0,51.0,40.0,32.0,6.0,4.0,0.0,5.0,39.21052631578947,2.0,5.0,4.0,5.0,15.0,18.0,3.0,7.0,127.76052631578949,6.0,11.0,15.0,15.0,24.0,29.0,8.0,9.0,277.57380952380953,22.0,24.0,24.0,33.0,19.0,15.0,6.0,6.0,127.14705882352942,22.0,19.0,18.0,20.0,4.0,3.0,0.0,0.0,49.57894736842106,4.0,1.0,2.0,7.0,14.0,10.0,2.0,4.0,138.39999999999998,14.0,6.0,22.0,12.0,36.0,30.0,5.0,8.0,281.65,32.0,19.0,45.0,34.0
1131,1131,West Brom,2018-05-13,E0,2.0,H,Crystal Palace,True,J Moss,1.0,5.0,1.0,0.0,38.2,7.0,13.0,2.0,4.0,7.0,12.0,3.0,2.0,113.93157894736844,11.0,24.0,14.0,21.0,22.0,33.0,3.0,9.0,227.1387218045113,23.0,44.0,19.0,48.0,34.0,29.0,7.0,5.0,264.05,25.0,36.0,24.0,50.0,9.0,5.0,0.0,1.0,25.714285714285715,5.0,5.0,11.0,1.0,14.0,17.0,3.0,4.0,117.1201680672269,14.0,18.0,15.0,13.0,29.0,31.0,11.0,7.0,255.84635854341732,28.0,32.0,33.0,24.0,7.0,1.0,2.0,1.0,57.85,9.0,3.0,3.0,0.0,13.0,16.0,4.0,3.0,148.34736842105264,16.0,23.0,13.0,13.0,30.0,39.0,9.0,7.0,272.5330827067669,34.0,36.0,32.0,38.0,34.0,29.0,7.0,5.0,335.95,25.0,36.0,24.0,50.0,2.0,8.0,0.0,5.0,49.47368421052632,4.0,6.0,5.0,5.0,14.0,17.0,5.0,9.0,134.3736842105263,17.0,14.0,14.0,15.0,40.0,28.0,10.0,12.0,244.83421052631581,30.0,33.0,38.0,29.0
1132,1132,Arsenal,2018-05-13,E0,0.0,A,Huddersfield,True,M Oliver,6.0,6.0,1.0,3.0,47.8,5.0,7.0,8.0,9.0,11.0,17.0,3.0,8.0,161.89999999999995,17.0,18.0,18.0,19.0,27.0,37.0,5.0,14.0,336.32777777777767,29.0,38.0,33.0,38.0,2.0,7.0,0.0,5.0,65.2,3.0,9.0,3.0,7.0,6.0,4.0,0.0,5.0,60.78947368421053,2.0,5.0,4.0,5.0,18.0,20.0,3.0,12.0,191.28947368421046,9.0,18.0,20.0,18.0,33.0,36.0,7.0,19.0,358.26842105263154,20.0,34.0,32.0,36.0,1.0,10.0,0.0,0.0,28.61111111111111,2.0,9.0,3.0,6.0,4.0,24.0,3.0,1.0,107.66111111111113,6.0,20.0,9.0,25.0,11.0,41.0,5.0,5.0,215.4418128654971,12.0,39.0,23.0,46.0,2.0,7.0,0.0,5.0,34.8,3.0,9.0,3.0,7.0,3.0,4.0,2.0,0.0,49.368421052631575,1.0,3.0,3.0,7.0,16.0,17.0,4.0,1.0,157.1415302963291,11.0,10.0,13.0,14.0,26.0,32.0,9.0,4.0,316.19153029632906,17.0,38.0,26.0,34.0
1133,1133,Brighton,2018-05-13,E0,4.0,H,Liverpool,True,K Friend,3.0,4.0,1.0,3.0,24.85,3.0,9.0,2.0,7.0,13.0,12.0,3.0,6.0,118.07105263157897,14.0,15.0,7.0,22.0,22.0,36.0,6.0,11.0,228.74473684210528,28.0,39.0,20.0,40.0,2.0,2.0,4.0,2.0,34.111111111111114,4.0,3.0,4.0,2.0,6.0,5.0,0.0,1.0,38.05,7.0,5.0,9.0,5.0,13.0,13.0,3.0,2.0,121.65,15.0,10.0,26.0,15.0,30.0,28.0,6.0,10.0,257.20952380952383,26.0,31.0,41.0,30.0,1.0,3.0,0.0,1.0,66.25,4.0,5.0,6.0,6.0,7.0,13.0,2.0,3.0,189.28095975232202,14.0,15.0,15.0,12.0,27.0,21.0,7.0,7.0,372.3125386996904,37.0,21.0,32.0,19.0,2.0,2.0,4.0,2.0,65.8888888888889,4.0,3.0,4.0,2.0,2.0,9.0,0.0,0.0,64.0,2.0,10.0,2.0,11.0,7.0,22.0,0.0,8.0,189.6,8.0,23.0,7.0,24.0,19.0,41.0,4.0,16.0,372.4,16.0,40.0,22.0,42.0
1134,1134,Watford,2018-05-13,E0,1.0,H,Man United,True,L Mason,0.0,4.0,0.0,2.0,37.52380952380953,4.0,8.0,7.0,5.0,6.0,19.0,0.0,8.0,122.06498599439772,9.0,13.0,11.0,17.0,28.0,33.0,1.0,13.0,274.41498599439774,29.0,21.0,22.0,31.0,30.0,28.0,6.0,10.0,222.04736842105262,32.0,26.0,29.0,34.0,5.0,2.0,1.0,3.0,48.0,4.0,3.0,4.0,5.0,9.0,17.0,3.0,4.0,162.4,8.0,13.0,10.0,19.0,24.0,34.0,5.0,8.0,327.59285714285716,20.0,28.0,22.0,43.0,6.0,1.0,0.0,0.0,54.8,7.0,6.0,9.0,3.0,17.0,14.0,2.0,1.0,175.95,16.0,20.0,28.0,12.0,38.0,25.0,8.0,6.0,339.0547619047618,28.0,38.0,45.0,29.0,30.0,28.0,6.0,10.0,277.95263157894743,32.0,26.0,29.0,34.0,0.0,9.0,1.0,3.0,55.45,3.0,8.0,4.0,7.0,7.0,16.0,2.0,5.0,185.40555555555562,6.0,19.0,13.0,19.0,26.0,25.0,3.0,13.0,337.60555555555555,20.0,27.0,30.0,33.0
1135,1135,Chelsea,2018-05-13,E0,3.0,H,Newcastle,True,M Atkinson,2.0,1.0,1.0,0.0,53.68421052631579,6.0,4.0,4.0,7.0,11.0,8.0,5.0,4.0,171.5342105263158,18.0,8.0,21.0,14.0,19.0,22.0,7.0,11.0,308.5842105263158,27.0,26.0,32.0,31.0,29.0,31.0,5.0,14.0,289.65,38.0,23.0,29.0,32.0,1.0,3.0,0.0,1.0,33.75,4.0,5.0,6.0,6.0,7.0,22.0,2.0,3.0,169.98684210526315,8.0,25.0,7.0,30.0,23.0,46.0,7.0,8.0,335.9421052631579,20.0,48.0,19.0,64.0,4.0,6.0,0.0,1.0,34.36842105263157,13.0,3.0,5.0,9.0,15.0,12.0,1.0,5.0,121.06842105263159,22.0,10.0,14.0,18.0,24.0,35.0,5.0,10.0,228.3234335839599,34.0,30.0,24.0,29.0,29.0,31.0,5.0,14.0,210.35,38.0,23.0,29.0,32.0,1.0,5.0,1.0,0.0,61.8,7.0,13.0,2.0,4.0,9.0,10.0,2.0,3.0,157.41666666666669,18.0,23.0,10.0,15.0,29.0,19.0,2.0,10.0,298.26929824561415,29.0,36.0,26.0,26.0
1136,1136,Man City,2018-05-13,E0,0.0,A,Southampton,True,A Marriner,7.0,0.0,3.0,3.0,76.0,8.0,2.0,8.0,0.0,25.0,7.0,9.0,5.0,218.2309941520468,31.0,9.0,15.0,3.0,49.0,19.0,15.0,7.0,419.3020467836257,51.0,19.0,38.0,10.0,26.0,42.0,8.0,13.0,366.16315789473686,22.0,39.0,30.0,47.0,1.0,10.0,0.0,0.0,71.3888888888889,2.0,9.0,3.0,6.0,5.0,19.0,1.0,9.0,231.7888888888889,7.0,24.0,7.0,22.0,13.0,40.0,5.0,17.0,438.08412698412695,11.0,45.0,9.0,42.0,4.0,3.0,1.0,1.0,52.0,3.0,5.0,7.0,3.0,13.0,21.0,2.0,1.0,147.26052631578946,10.0,13.0,19.0,15.0,34.0,36.0,4.0,10.0,290.16052631578947,25.0,27.0,31.0,26.0,26.0,42.0,8.0,13.0,233.83684210526314,22.0,39.0,30.0,47.0,8.0,5.0,1.0,2.0,44.4,6.0,2.0,7.0,8.0,19.0,24.0,4.0,4.0,152.55,20.0,12.0,19.0,22.0,31.0,36.0,9.0,5.0,310.5684210526316,42.0,29.0,32.0,40.0
1137,1137,Stoke,2018-05-13,E0,1.0,A,Swansea,True,A Taylor,2.0,9.0,0.0,0.0,36.0,2.0,10.0,2.0,11.0,8.0,25.0,1.0,6.0,112.67105263157896,9.0,23.0,12.0,34.0,14.0,61.0,4.0,8.0,233.9397832817337,24.0,45.0,25.0,59.0,23.0,31.0,8.0,10.0,294.56984126984133,29.0,41.0,26.0,21.0,7.0,1.0,2.0,1.0,42.15,9.0,3.0,3.0,0.0,18.0,10.0,5.0,3.0,129.53888888888892,17.0,12.0,20.0,5.0,41.0,21.0,10.0,6.0,265.5888888888889,37.0,23.0,41.0,18.0,6.0,11.0,0.0,1.0,52.42105263157895,5.0,6.0,7.0,4.0,8.0,21.0,1.0,8.0,112.47105263157894,11.0,18.0,11.0,22.0,16.0,39.0,1.0,15.0,221.71549707602338,15.0,50.0,17.0,42.0,23.0,31.0,8.0,10.0,305.43015873015867,29.0,41.0,26.0,21.0,6.0,7.0,1.0,0.0,53.95,4.0,5.0,8.0,6.0,11.0,14.0,2.0,2.0,155.0157894736842,17.0,15.0,18.0,24.0,21.0,27.0,4.0,10.0,285.36578947368423,30.0,26.0,29.0,38.0
1138,1138,Leicester,2018-05-13,E0,5.0,H,Tottenham,True,C Pawson,2.0,8.0,0.0,5.0,50.526315789473685,4.0,6.0,5.0,5.0,11.0,18.0,3.0,8.0,150.29573934837094,9.0,16.0,19.0,14.0,24.0,38.0,9.0,16.0,292.74573934837093,19.0,31.0,30.0,26.0,33.0,38.0,14.0,9.0,213.65338345864654,43.0,37.0,33.0,41.0,6.0,6.0,1.0,3.0,52.2,5.0,7.0,8.0,9.0,12.0,25.0,3.0,3.0,150.3578947368421,13.0,16.0,18.0,22.0,19.0,58.0,8.0,5.0,331.4631578947368,24.0,37.0,27.0,42.0,9.0,5.0,0.0,1.0,74.28571428571429,5.0,5.0,11.0,1.0,16.0,14.0,3.0,3.0,202.24682539682541,15.0,13.0,31.0,8.0,39.0,26.0,11.0,5.0,395.94419381787804,26.0,26.0,54.0,24.0,33.0,38.0,14.0,9.0,386.3466165413534,43.0,37.0,33.0,41.0,4.0,6.0,0.0,1.0,65.63157894736842,13.0,3.0,5.0,9.0,11.0,15.0,3.0,4.0,168.265664160401,28.0,14.0,16.0,17.0,17.0,39.0,4.0,8.0,351.8905179615706,33.0,41.0,27.0,44.0
1139,1139,Everton,2018-05-13,E0,3.0,H,West Ham,True,G Scott,3.0,4.0,2.0,0.0,50.631578947368425,1.0,3.0,3.0,7.0,15.0,11.0,4.0,3.0,145.43157894736842,12.0,11.0,18.0,24.0,30.0,31.0,6.0,11.0,261.6815789473684,25.0,27.0,29.0,51.0,37.0,37.0,7.0,12.0,300.4736842105263,36.0,29.0,36.0,41.0,4.0,3.0,1.0,1.0,48.0,3.0,5.0,7.0,3.0,12.0,10.0,1.0,2.0,153.56315789473683,13.0,12.0,19.0,10.0,33.0,30.0,6.0,8.0,295.1005847953216,37.0,25.0,31.0,20.0,3.0,8.0,2.0,0.0,52.631578947368425,5.0,6.0,6.0,7.0,15.0,26.0,4.0,5.0,123.19473684210527,13.0,27.0,13.0,25.0,23.0,42.0,7.0,16.0,257.99473684210534,18.0,48.0,23.0,43.0,37.0,37.0,7.0,12.0,299.5263157894737,36.0,29.0,36.0,41.0,6.0,1.0,0.0,0.0,45.2,7.0,6.0,9.0,3.0,14.0,11.0,4.0,6.0,127.77894736842106,17.0,11.0,24.0,16.0,31.0,29.0,7.0,11.0,279.5394736842105,34.0,26.0,30.0,31.0
1140,1140,Leicester,2018-10-08,E0,2.0,H,Man United,True,A Marriner,9.0,5.0,2.0,0.0,61.35,3.0,2.0,5.0,3.0,18.0,19.0,6.0,5.0,151.97848297213622,9.0,10.0,16.0,10.0,29.0,33.0,13.0,16.0,286.95479876160994,22.0,23.0,37.0,26.0,28.0,39.0,9.0,12.0,232.9766081871345,35.0,33.0,43.0,42.0,10.0,2.0,2.0,1.0,56.28571428571429,4.0,5.0,8.0,2.0,15.0,9.0,5.0,5.0,153.74285714285713,12.0,15.0,15.0,16.0,33.0,24.0,9.0,9.0,302.02556390977435,30.0,30.0,33.0,35.0,9.0,4.0,2.0,2.0,44.65,4.0,4.0,5.0,2.0,22.0,12.0,7.0,3.0,164.80263157894737,14.0,13.0,23.0,15.0,39.0,21.0,9.0,7.0,344.40263157894736,31.0,26.0,45.0,23.0,28.0,39.0,9.0,12.0,367.0233918128655,35.0,33.0,43.0,42.0,6.0,10.0,2.0,3.0,67.66666666666667,4.0,6.0,8.0,9.0,12.0,20.0,6.0,4.0,186.12857142857143,10.0,23.0,18.0,30.0,22.0,37.0,9.0,10.0,340.37857142857143,18.0,37.0,37.0,42.0
