AC,AF,AR,AS,AST,AY,AwayTeam,B365A,B365D,B365H,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,BothToScore,Date,Div,FTAG,FTHG,FTR,GoalFirstHalf,GoalSecondHalf,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,IsTraining,LBA,LBD,LBH,PSA,PSCA,PSCD,PSCH,PSD,PSH,Referee,SHAG,SHHG,VCA,VCD,VCH,WHA,WHD,WHH,away_away_1_team_corners_against,away_away_1_team_corners_for,away_away_1_team_goals_against,away_away_1_team_goals_for,away_away_1_team_possession,away_away_1_team_shotsoff_against,away_away_1_team_shotsoff_for,away_away_1_team_shotson_against,away_away_1_team_shotson_for,away_away_3_team_corners_against,away_away_3_team_corners_for,away_away_3_team_goals_against,away_away_3_team_goals_for,away_away_3_team_possession,away_away_3_team_shotsoff_against,away_away_3_team_shotsoff_for,away_away_3_team_shotson_against,away_away_3_team_shotson_for,away_away_6_team_corners_against,away_away_6_team_corners_for,away_away_6_team_goals_against,away_away_6_team_goals_for,away_away_6_team_possession,away_away_6_team_shotsoff_against,away_away_6_team_shotsoff_for,away_away_6_team_shotson_against,away_away_6_team_shotson_for,away_direct_team_corners_against,away_direct_team_corners_for,away_direct_team_goals_against,away_direct_team_goals_for,away_direct_team_possession,away_direct_team_shotsoff_against,away_direct_team_shotsoff_for,away_direct_team_shotson_against,away_direct_team_shotson_for,away_home_1_team_corners_against,away_home_1_team_corners_for,away_home_1_team_goals_against,away_home_1_team_goals_for,away_home_1_team_possession,away_home_1_team_shotsoff_against,away_home_1_team_shotsoff_for,away_home_1_team_shotson_against,away_home_1_team_shotson_for,away_home_3_team_corners_against,away_home_3_team_corners_for,away_home_3_team_goals_against,away_home_3_team_goals_for,away_home_3_team_possession,away_home_3_team_shotsoff_against,away_home_3_team_shotsoff_for,away_home_3_team_shotson_against,away_home_3_team_shotson_for,away_home_6_team_corners_against,away_home_6_team_corners_for,away_home_6_team_goals_against,away_home_6_team_goals_for,away_home_6_team_possession,away_home_6_team_shotsoff_against,away_home_6_team_shotsoff_for,away_home_6_team_shotson_against,away_home_6_team_shotson_for,home_away_1_team_corners_against,home_away_1_team_corners_for,home_away_1_team_goals_against,home_away_1_team_goals_for,home_away_1_team_possession,home_away_1_team_shotsoff_against,home_away_1_team_shotsoff_for,home_away_1_team_shotson_against,home_away_1_team_shotson_for,home_away_3_team_corners_against,home_away_3_team_corners_for,home_away_3_team_goals_against,home_away_3_team_goals_for,home_away_3_team_possession,home_away_3_team_shotsoff_against,home_away_3_team_shotsoff_for,home_away_3_team_shotson_against,home_away_3_team_shotson_for,home_away_6_team_corners_against,home_away_6_team_corners_for,home_away_6_team_goals_against,home_away_6_team_goals_for,home_away_6_team_possession,home_away_6_team_shotsoff_against,home_away_6_team_shotsoff_for,home_away_6_team_shotson_against,home_away_6_team_shotson_for,home_direct_team_corners_against,home_direct_team_corners_for,home_direct_team_goals_against,home_direct_team_goals_for,home_direct_team_possession,home_direct_team_shotsoff_against,home_direct_team_shotsoff_for,home_direct_team_shotson_against,home_direct_team_shotson_for,home_home_1_team_corners_against,home_home_1_team_corners_for,home_home_1_team_goals_against,home_home_1_team_goals_for,home_home_1_team_possession,home_home_1_team_shotsoff_against,home_home_1_team_shotsoff_for,home_home_1_team_shotson_against,home_home_1_team_shotson_for,home_home_3_team_corners_against,home_home_3_team_corners_for,home_home_3_team_goals_against,home_home_3_team_goals_for,home_home_3_team_possession,home_home_3_team_shotsoff_against,home_home_3_team_shotsoff_for,home_home_3_team_shotson_against,home_home_3_team_shotson_for,home_home_6_team_corners_against,home_home_6_team_corners_for,home_home_6_team_goals_against,home_home_6_team_goals_for,home_home_6_team_possession,home_home_6_team_shotsoff_against,home_home_6_team_shotsoff_for,home_home_6_team_shotson_against,home_home_6_team_shotson_for
5.0,10.0,0.0,9.0,2.0,2.0,Man United,1.73,3.8,5.5,1.75,3.75,5.0,42.0,26.0,0.75,1.71,2.11,1.71,1.91,1.95,3.67,5.37,1.79,2.19,1.76,1.96,2.01,4.0,6.0,40.0,False,2015-08-14,E0,1.0,0.0,A,True,False,3.0,14.0,0.0,5.0,1.0,1.0,0.0,A,2.0,Aston Villa,1.67,3.6,5.0,True,1.73,3.6,5.5,1.72,1.8,3.76,5.06,3.83,5.66,M Dean,0.0,0.0,1.75,3.8,5.5,1.75,3.6,5.5,1.0,8.0,0.0,2.0,62.0,3.0,5.0,4.0,8.0,14.0,22.0,2.0,6.0,190.5,12.0,10.0,23.0,18.0,25.0,31.0,6.0,8.0,388.0,27.0,19.0,36.0,26.0,11.0,13.0,2.0,4.0,140.75,7.0,11.0,13.0,14.0,2.0,1.0,1.0,0.0,49.5,2.0,4.0,6.0,6.0,10.0,15.0,2.0,3.0,188.25,7.0,17.0,13.0,28.0,19.0,30.0,5.0,13.0,371.25,14.0,30.0,21.0,44.0,3.0,6.0,1.0,0.0,43.0,2.0,8.0,4.0,5.0,12.0,19.0,4.0,9.0,160.5,12.0,13.0,12.0,20.0,25.0,40.0,10.0,12.0,288.5,25.0,38.0,22.0,37.0,11.0,13.0,2.0,4.0,59.25,7.0,11.0,13.0,14.0,2.0,7.0,1.0,0.0,61.0,2.0,10.0,4.0,7.0,11.0,14.0,3.0,4.0,178.25,8.0,21.0,11.0,16.0,26.0,25.0,8.0,9.0,340.5,12.0,40.0,24.0,39.0
9.0,10.0,0.0,10.0,4.0,2.0,Everton,4.33,3.6,1.95,4.1,3.5,1.95,45.0,28.0,-0.5,1.68,2.16,4.09,1.93,1.92,3.45,1.95,1.76,2.23,4.5,1.99,1.98,3.68,2.1,43.0,False,2015-08-15,E0,3.0,0.0,A,True,True,9.0,11.0,0.0,17.0,4.0,2.0,0.0,A,4.0,Southampton,3.4,3.2,2.1,True,4.33,3.3,2.0,4.21,4.08,3.54,2.03,3.6,1.98,M Oliver,1.0,0.0,4.33,3.5,2.0,4.0,3.25,2.0,8.0,7.0,2.0,1.0,57.0,9.0,5.0,8.0,7.0,17.0,15.0,5.0,5.0,148.5,14.0,14.0,20.0,13.0,35.0,29.0,7.0,10.0,313.5,21.0,37.0,35.0,28.0,16.0,8.0,1.0,3.0,100.25,12.0,12.0,12.0,8.0,3.0,8.0,2.0,2.0,67.25,3.0,5.0,6.0,4.0,9.0,26.0,5.0,2.0,181.5,11.0,23.0,20.0,21.0,32.0,42.0,5.0,8.0,328.0,26.0,35.0,42.0,41.0,6.0,6.0,2.0,2.0,43.25,8.0,3.0,5.0,4.0,18.0,18.0,2.0,6.0,155.25,19.0,15.0,18.0,14.0,34.0,25.0,4.0,11.0,313.75,32.0,32.0,34.0,29.0,16.0,8.0,1.0,3.0,99.75,12.0,12.0,12.0,8.0,3.0,6.0,1.0,6.0,37.0,4.0,3.0,4.0,9.0,11.0,16.0,3.0,10.0,127.5,14.0,11.0,15.0,18.0,19.0,42.0,6.0,12.0,315.0,25.0,34.0,29.0,46.0
6.0,7.0,0.0,19.0,6.0,2.0,Norwich,3.1,3.3,2.5,3.2,3.1,2.5,45.0,27.0,0.0,1.63,2.26,3.01,2.12,1.75,3.2,2.47,1.69,2.37,3.2,2.18,1.8,3.4,2.6,43.0,True,2015-08-15,E0,3.0,1.0,A,True,True,6.0,7.0,0.0,6.0,2.0,2.0,0.0,A,1.0,Sunderland,2.9,3.3,2.3,True,3.1,3.3,2.4,3.08,2.66,3.39,2.86,3.35,2.52,K Friend,1.0,1.0,3.13,3.2,2.55,3.0,3.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,3.0,2.0,66.5,1.0,8.0,6.0,7.0,4.0,1.0,3.0,2.0,66.5,1.0,8.0,6.0,7.0,4.0,1.0,3.0,2.0,66.5,1.0,8.0,6.0,7.0,3.0,6.0,2.0,4.0,55.5,4.0,9.0,5.0,8.0,8.0,22.0,3.0,7.0,120.5,13.0,26.0,18.0,37.0,21.0,52.0,6.0,9.0,222.75,28.0,47.0,32.0,73.0,,,,,,,,,,9.0,8.0,0.0,0.0,54.5,5.0,4.0,4.0,7.0,14.0,16.0,5.0,3.0,151.75,10.0,14.0,15.0,16.0,25.0,37.0,9.0,5.0,313.5,21.0,34.0,26.0,36.0
4.0,8.0,1.0,4.0,2.0,1.0,Newcastle,4.33,3.6,1.95,3.7,3.5,1.95,45.0,28.0,-0.5,1.86,1.94,4.11,1.94,1.91,3.51,1.92,1.96,2.01,4.33,2.0,1.95,3.7,2.01,44.0,False,2015-08-15,E0,0.0,2.0,H,True,True,4.0,11.0,0.0,19.0,6.0,0.0,1.0,H,2.0,Swansea,3.8,3.45,1.9,True,4.2,3.5,1.95,4.3,4.49,3.86,1.85,3.66,1.94,M Jones,0.0,1.0,4.33,3.6,1.95,4.33,3.2,1.95,12.0,3.0,1.0,2.0,52.75,6.0,3.0,17.0,3.0,25.0,19.0,1.0,7.0,149.25,20.0,17.0,26.0,19.0,36.0,37.0,1.0,16.0,276.0,35.0,33.0,40.0,42.0,7.0,12.0,5.0,4.0,86.89285714285714,7.0,9.0,6.0,5.0,6.0,6.0,2.0,2.0,56.75,8.0,3.0,5.0,4.0,11.0,15.0,3.0,5.0,159.25,14.0,22.0,9.0,13.0,24.0,37.0,11.0,9.0,289.25,24.0,36.0,22.0,29.0,8.0,4.0,4.0,1.0,46.25,2.0,4.0,13.0,7.0,12.0,17.0,5.0,2.0,123.5,6.0,11.0,20.0,36.0,30.0,36.0,9.0,6.0,285.5,15.0,31.0,38.0,49.0,7.0,12.0,5.0,4.0,113.10714285714286,7.0,9.0,6.0,5.0,7.0,11.0,4.0,2.0,51.5,6.0,3.0,11.0,7.0,15.0,20.0,5.0,5.0,150.0,11.0,14.0,23.0,15.0,37.0,32.0,8.0,10.0,306.5,30.0,23.0,40.0,31.0
3.0,11.0,0.0,16.0,7.0,2.0,Stoke,5.0,3.75,1.8,4.1,3.7,1.8,45.0,27.0,-0.75,1.87,1.93,4.8,1.88,1.97,3.66,1.77,1.94,2.0,5.1,1.93,2.03,3.93,1.84,44.0,True,2015-08-15,E0,2.0,2.0,D,True,True,4.0,15.0,0.0,13.0,7.0,0.0,2.0,H,2.0,Tottenham,4.7,3.6,1.7,True,4.75,3.75,1.8,5.09,5.55,3.76,1.74,3.75,1.79,R Madley,2.0,0.0,5.0,3.7,1.8,5.0,3.3,1.8,6.0,7.0,0.0,0.0,56.5,5.0,1.0,5.0,6.0,18.0,17.0,1.0,3.0,174.0,17.0,11.0,19.0,18.0,26.0,44.0,4.0,8.0,311.75,25.0,21.0,31.0,40.0,13.0,11.0,3.0,3.0,87.0,9.0,10.0,11.0,17.0,5.0,3.0,1.0,0.0,48.0,3.0,2.0,8.0,5.0,22.0,12.0,3.0,8.0,138.25,12.0,9.0,22.0,21.0,39.0,31.0,7.0,12.0,312.5,28.0,33.0,39.0,45.0,2.0,1.0,1.0,0.0,50.5,2.0,4.0,6.0,6.0,15.0,10.0,3.0,2.0,164.25,9.0,16.0,22.0,20.0,24.0,27.0,8.0,5.0,350.5,23.0,29.0,37.0,40.0,13.0,11.0,3.0,3.0,113.0,9.0,10.0,11.0,17.0,8.0,6.0,0.0,2.0,58.0,8.0,7.0,4.0,2.0,21.0,23.0,2.0,2.0,171.0,20.0,25.0,16.0,17.0,38.0,40.0,10.0,12.0,366.75,30.0,45.0,29.0,40.0
4.0,10.0,0.0,6.0,0.0,2.0,West Brom,3.4,3.4,2.3,3.1,3.2,2.3,45.0,27.0,-0.25,1.71,2.12,3.33,1.94,1.91,3.3,2.25,1.78,2.22,3.54,2.01,1.96,3.51,2.4,43.0,False,2015-08-15,E0,0.0,0.0,D,False,False,2.0,13.0,0.0,16.0,5.0,0.0,0.0,D,1.0,Watford,2.85,3.2,2.4,True,3.2,3.4,2.3,3.54,3.76,3.62,2.09,3.41,2.25,P Tierney,0.0,0.0,3.5,3.3,2.3,3.2,3.2,2.3,3.0,7.0,1.0,4.0,34.5,8.0,8.0,7.0,11.0,8.0,23.0,3.0,6.0,93.5,14.0,24.0,13.0,31.0,19.0,39.0,6.0,11.0,190.75,19.0,60.0,16.0,64.0,,,,,,,,,,6.0,6.0,3.0,0.0,28.25,3.0,5.0,11.0,5.0,14.0,11.0,3.0,3.0,89.0,18.0,12.0,31.0,12.0,29.0,24.0,10.0,8.0,238.16666666666663,28.0,25.0,44.0,32.0,3.0,8.0,2.0,2.0,32.75,3.0,5.0,6.0,4.0,3.0,8.0,2.0,2.0,32.75,3.0,5.0,6.0,4.0,3.0,8.0,2.0,2.0,32.75,3.0,5.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,12.0,0.0,11.0,6.0,3.0,Leicester,3.4,3.5,2.25,3.5,3.2,2.25,45.0,27.0,-0.25,1.9,1.9,3.27,1.93,1.92,3.36,2.25,2.0,1.97,3.5,1.99,1.98,3.52,2.35,44.0,True,2015-08-15,E0,2.0,1.0,A,True,True,8.0,11.0,1.0,10.0,3.0,2.0,0.0,A,1.0,West Ham,3.1,3.3,2.2,True,3.3,3.4,2.25,3.42,3.15,3.54,2.38,3.52,2.25,A Taylor,0.0,1.0,3.4,3.5,2.25,3.2,3.2,2.3,9.0,8.0,0.0,0.0,45.5,5.0,4.0,4.0,7.0,19.0,18.0,4.0,3.0,145.58333333333334,11.0,6.0,12.0,22.0,33.0,36.0,11.0,10.0,241.58333333333331,26.0,27.0,26.0,42.0,10.0,16.0,1.0,5.0,101.25,9.0,12.0,16.0,10.0,3.0,6.0,2.0,4.0,44.5,4.0,9.0,5.0,8.0,17.0,15.0,3.0,11.0,117.5,17.0,22.0,16.0,14.0,33.0,33.0,6.0,17.0,251.0,34.0,46.0,33.0,28.0,4.0,5.0,2.0,0.0,41.25,2.0,8.0,5.0,15.0,13.0,9.0,2.0,3.0,140.5,8.0,25.0,9.0,25.0,28.0,28.0,4.0,9.0,271.75,23.0,48.0,27.0,51.0,10.0,16.0,1.0,5.0,98.75,9.0,12.0,16.0,10.0,8.0,7.0,2.0,1.0,43.0,9.0,5.0,8.0,7.0,21.0,24.0,3.0,3.0,138.0,22.0,18.0,22.0,28.0,36.0,46.0,7.0,5.0,297.75,32.0,38.0,37.0,53.0
6.0,12.0,0.0,20.0,7.0,1.0,Arsenal,1.73,3.9,5.25,1.75,3.75,5.0,45.0,27.0,0.75,1.96,1.84,1.71,1.91,1.95,3.78,5.0,2.03,1.9,1.8,1.95,2.01,4.2,5.5,44.0,True,2015-08-16,E0,2.0,1.0,A,True,True,6.0,14.0,0.0,11.0,4.0,1.0,1.0,D,1.0,Crystal Palace,1.7,3.6,4.7,True,1.75,3.75,5.0,1.72,1.69,4.08,5.4,3.97,5.34,L Mason,1.0,0.0,1.75,3.8,5.2,1.75,3.5,5.0,5.0,5.0,0.0,2.0,39.75,2.0,6.0,4.0,7.0,16.0,6.0,4.0,3.0,175.75,18.0,12.0,26.0,15.0,27.0,26.0,10.0,6.0,337.5,29.0,29.0,47.0,40.0,4.0,19.0,3.0,3.0,126.75,3.0,12.0,10.0,16.0,4.0,5.0,2.0,0.0,58.75,2.0,8.0,5.0,15.0,9.0,17.0,3.0,4.0,194.75,13.0,26.0,16.0,43.0,17.0,35.0,5.0,8.0,376.0,26.0,43.0,28.0,73.0,4.0,1.0,3.0,2.0,33.5,1.0,8.0,6.0,7.0,15.0,8.0,7.0,5.0,105.75,11.0,24.0,15.0,23.0,30.0,34.0,16.0,8.0,235.25,21.0,49.0,30.0,37.0,4.0,19.0,3.0,3.0,73.25,3.0,12.0,10.0,16.0,3.0,7.0,0.0,1.0,53.0,1.0,2.0,3.0,9.0,18.0,14.0,4.0,3.0,131.75,17.0,10.0,17.0,18.0,40.0,31.0,8.0,8.0,275.5,36.0,29.0,33.0,27.0
1.0,13.0,0.0,10.0,3.0,2.0,Chelsea,3.75,3.5,2.1,3.7,3.4,2.1,43.0,28.0,-0.5,1.82,1.98,3.66,1.81,2.06,3.4,2.09,1.88,2.05,3.9,1.87,2.12,3.56,2.17,42.0,False,2015-08-16,E0,0.0,3.0,H,True,True,5.0,19.0,0.0,18.0,8.0,0.0,1.0,H,4.0,Man City,3.3,3.3,2.1,True,3.75,3.4,2.1,3.87,3.97,3.69,2.01,3.56,2.08,M Atkinson,0.0,2.0,3.9,3.5,2.1,3.6,3.2,2.15,4.0,3.0,0.0,3.0,61.0,5.0,3.0,7.0,3.0,12.0,11.0,3.0,4.0,161.75,14.0,14.0,16.0,9.0,28.0,27.0,8.0,6.0,337.25,23.0,32.0,30.0,40.0,10.0,15.0,2.0,2.0,84.25,7.0,10.0,7.0,7.0,8.0,4.0,4.0,1.0,53.75,2.0,4.0,13.0,7.0,15.0,21.0,6.0,5.0,172.5,18.0,14.0,27.0,23.0,28.0,36.0,7.0,10.0,327.25,33.0,31.0,38.0,46.0,6.0,6.0,3.0,0.0,71.75,3.0,5.0,11.0,5.0,20.0,25.0,8.0,2.0,166.0,14.0,15.0,31.0,22.0,44.0,32.0,11.0,9.0,353.5,39.0,22.0,57.0,31.0,10.0,15.0,2.0,2.0,115.75,7.0,10.0,7.0,7.0,4.0,8.0,0.0,2.0,58.75,6.0,8.0,8.0,7.0,14.0,22.0,3.0,11.0,166.75,17.0,16.0,16.0,22.0,22.0,47.0,4.0,17.0,384.0,25.0,46.0,27.0,66.0
8.0,18.0,0.0,13.0,2.0,4.0,Bournemouth,8.0,4.75,1.45,7.25,4.75,1.48,43.0,25.0,-1.0,2.05,1.75,7.71,2.17,1.72,4.46,1.44,2.2,1.83,8.6,2.26,1.76,5.0,1.5,42.0,False,2015-08-17,E0,0.0,1.0,H,True,False,6.0,11.0,0.0,18.0,2.0,0.0,1.0,H,1.0,Liverpool,7.3,4.4,1.4,True,7.5,4.5,1.45,8.6,7.07,4.37,1.54,4.74,1.44,C Pawson,0.0,0.0,8.5,4.75,1.45,6.5,4.2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,1.0,0.0,57.0,2.0,8.0,4.0,5.0,3.0,6.0,1.0,0.0,57.0,2.0,8.0,4.0,5.0,3.0,6.0,1.0,0.0,57.0,2.0,8.0,4.0,5.0,5.0,3.0,1.0,0.0,52.0,3.0,2.0,8.0,5.0,18.0,12.0,3.0,7.0,154.0,19.0,9.0,21.0,14.0,34.0,27.0,4.0,12.0,344.25,37.0,21.0,50.0,29.0,,,,,,,,,,5.0,4.0,4.0,1.0,64.75,7.0,8.0,5.0,8.0,17.0,19.0,5.0,6.0,188.3333333333333,20.0,23.0,12.0,27.0,25.0,30.0,9.0,11.0,337.0833333333333,31.0,37.0,19.0,43.0
4.0,15.0,0.0,11.0,2.0,3.0,Aston Villa,4.75,3.6,1.85,4.1,3.5,1.85,41.0,27.0,-0.5,1.73,2.08,4.52,2.03,1.83,3.52,1.83,1.81,2.16,4.89,2.09,1.87,3.7,1.9,39.0,True,2015-08-22,E0,1.0,2.0,H,False,True,6.0,12.0,0.0,16.0,6.0,0.0,0.0,D,3.0,Crystal Palace,3.9,3.4,1.9,True,4.5,3.5,1.85,4.89,4.93,3.79,1.81,3.63,1.85,K Stroud,1.0,2.0,4.8,3.6,1.85,4.5,3.4,1.85,3.0,6.0,1.0,0.0,43.0,2.0,8.0,4.0,5.0,12.0,19.0,4.0,9.0,160.5,12.0,13.0,12.0,20.0,25.0,40.0,10.0,12.0,288.5,25.0,38.0,22.0,37.0,4.0,13.0,1.0,0.0,132.58333333333334,6.0,16.0,4.0,18.0,5.0,3.0,1.0,0.0,44.75,5.0,3.0,3.0,2.0,13.0,12.0,2.0,1.0,166.5,10.0,20.0,10.0,15.0,28.0,28.0,8.0,7.0,327.0,16.0,36.0,26.0,34.0,4.0,1.0,3.0,2.0,33.5,1.0,8.0,6.0,7.0,15.0,8.0,7.0,5.0,105.75,11.0,24.0,15.0,23.0,30.0,34.0,16.0,8.0,235.25,21.0,49.0,30.0,37.0,4.0,13.0,1.0,0.0,67.41666666666666,6.0,16.0,4.0,18.0,6.0,6.0,1.0,2.0,35.5,4.0,3.0,14.0,6.0,15.0,20.0,3.0,4.0,124.0,9.0,10.0,24.0,20.0,43.0,31.0,8.0,7.0,260.75,36.0,26.0,43.0,31.0
7.0,14.0,0.0,19.0,6.0,4.0,Tottenham,2.75,3.6,2.63,2.65,3.3,2.65,41.0,27.0,0.0,1.97,1.78,2.67,1.93,1.9,3.38,2.63,2.09,1.88,2.8,2.01,1.96,3.6,2.8,36.0,True,2015-08-22,E0,1.0,1.0,D,False,True,2.0,7.0,0.0,13.0,2.0,0.0,0.0,D,1.0,Leicester,2.6,3.2,2.6,True,2.7,3.4,2.7,2.75,2.85,3.5,2.61,3.52,2.69,M Atkinson,1.0,1.0,2.7,3.5,2.7,2.7,3.1,2.7,2.0,1.0,1.0,0.0,50.5,2.0,4.0,6.0,6.0,15.0,10.0,3.0,2.0,164.25,9.0,16.0,22.0,20.0,24.0,27.0,8.0,5.0,350.5,23.0,29.0,37.0,40.0,5.0,15.0,6.0,5.0,128.5,8.0,14.0,7.0,13.0,3.0,4.0,2.0,2.0,62.5,6.0,3.0,7.0,10.0,18.0,18.0,3.0,4.0,174.75,19.0,17.0,20.0,22.0,32.0,37.0,10.0,11.0,365.75,34.0,37.0,30.0,39.0,4.0,8.0,2.0,1.0,33.333333333333336,4.0,4.0,5.0,6.0,17.0,22.0,3.0,2.0,126.58333333333334,10.0,8.0,13.0,24.0,30.0,40.0,10.0,10.0,234.66666666666669,24.0,22.0,24.0,43.0,5.0,15.0,6.0,5.0,71.5,8.0,14.0,7.0,13.0,3.0,6.0,2.0,4.0,44.5,4.0,9.0,5.0,8.0,17.0,15.0,3.0,11.0,117.5,17.0,22.0,16.0,14.0,33.0,33.0,6.0,17.0,251.0,34.0,46.0,33.0,28.0
5.0,11.0,0.0,7.0,0.0,2.0,Newcastle,10.0,5.25,1.36,9.25,5.0,1.36,39.0,26.0,-1.25,2.06,1.74,8.9,1.99,1.87,4.91,1.36,2.15,1.81,10.5,2.04,1.91,5.25,1.4,37.0,False,2015-08-22,E0,0.0,0.0,D,False,False,11.0,15.0,0.0,20.0,8.0,0.0,0.0,D,2.0,Man United,7.6,4.8,1.35,True,9.5,5.0,1.36,9.62,11.12,5.44,1.34,5.15,1.39,C Pawson,0.0,0.0,10.5,5.0,1.36,8.0,5.0,1.36,4.0,4.0,0.0,2.0,38.0,2.0,7.0,2.0,9.0,23.0,17.0,1.0,7.0,146.5,16.0,19.0,24.0,19.0,37.0,34.0,1.0,13.0,273.25,33.0,34.0,40.0,47.0,6.0,8.0,2.0,3.0,65.0,7.0,8.0,9.0,4.0,6.0,6.0,2.0,2.0,56.75,8.0,3.0,5.0,4.0,11.0,15.0,3.0,5.0,159.25,14.0,22.0,9.0,13.0,24.0,37.0,11.0,9.0,289.25,24.0,36.0,22.0,29.0,5.0,3.0,1.0,0.0,55.25,5.0,3.0,3.0,2.0,12.0,18.0,3.0,3.0,181.75,12.0,13.0,14.0,15.0,29.0,30.0,6.0,8.0,375.25,27.0,19.0,34.0,26.0,6.0,8.0,2.0,3.0,135.0,7.0,8.0,9.0,4.0,2.0,1.0,1.0,0.0,49.5,2.0,4.0,6.0,6.0,10.0,15.0,2.0,3.0,188.25,7.0,17.0,13.0,28.0,19.0,30.0,5.0,13.0,371.25,14.0,30.0,21.0,44.0
0.0,5.0,0.0,6.0,1.0,1.0,Stoke,3.5,3.3,2.3,3.0,3.2,2.35,41.0,26.0,-0.25,1.69,2.14,3.22,1.89,1.97,3.27,2.3,1.76,2.22,3.5,1.94,2.02,3.4,2.4,39.0,True,2015-08-22,E0,1.0,1.0,D,True,False,9.0,16.0,0.0,21.0,7.0,1.0,1.0,D,4.0,Norwich,2.85,3.2,2.4,True,3.2,3.3,2.4,3.37,3.82,3.42,2.15,3.39,2.34,M Dean,0.0,0.0,3.4,3.3,2.38,3.1,3.2,2.3,3.0,4.0,2.0,2.0,37.5,6.0,3.0,7.0,10.0,11.0,17.0,2.0,4.0,147.5,14.0,10.0,16.0,21.0,26.0,37.0,4.0,9.0,302.75,29.0,24.0,32.0,48.0,,,,,,,,,,5.0,3.0,1.0,0.0,48.0,3.0,2.0,8.0,5.0,22.0,12.0,3.0,8.0,138.25,12.0,9.0,22.0,21.0,39.0,31.0,7.0,12.0,312.5,28.0,33.0,39.0,45.0,6.0,6.0,3.0,1.0,51.0,4.0,3.0,9.0,2.0,6.0,6.0,3.0,1.0,51.0,4.0,3.0,9.0,2.0,6.0,6.0,3.0,1.0,51.0,4.0,3.0,9.0,2.0,,,,,,,,,,4.0,1.0,3.0,2.0,66.5,1.0,8.0,6.0,7.0,4.0,1.0,3.0,2.0,66.5,1.0,8.0,6.0,7.0,4.0,1.0,3.0,2.0,66.5,1.0,8.0,6.0,7.0
4.0,9.0,0.0,20.0,9.0,2.0,Swansea,2.1,3.4,4.0,2.1,3.25,3.5,40.0,26.0,0.5,1.67,2.18,2.07,2.06,1.8,3.33,3.74,1.74,2.25,2.14,2.14,1.84,3.6,4.1,39.0,True,2015-08-22,E0,1.0,1.0,D,True,True,3.0,16.0,0.0,10.0,2.0,1.0,0.0,A,4.0,Sunderland,2.1,3.3,3.3,True,2.1,3.25,4.0,2.14,2.07,3.55,3.91,3.45,3.79,N Swarbrick,0.0,1.0,2.1,3.3,4.0,2.1,3.2,3.75,8.0,4.0,4.0,1.0,46.25,2.0,4.0,13.0,7.0,12.0,17.0,5.0,2.0,123.5,6.0,11.0,20.0,36.0,30.0,36.0,9.0,6.0,285.5,15.0,31.0,38.0,49.0,2.0,17.0,1.0,2.0,118.0,9.0,18.0,3.0,15.0,4.0,4.0,0.0,2.0,62.0,2.0,7.0,2.0,9.0,13.0,21.0,4.0,6.0,160.0,11.0,16.0,17.0,21.0,31.0,32.0,7.0,10.0,327.75,23.0,27.0,35.0,35.0,3.0,6.0,2.0,4.0,55.5,4.0,9.0,5.0,8.0,8.0,22.0,3.0,7.0,120.5,13.0,26.0,18.0,37.0,21.0,52.0,6.0,9.0,222.75,28.0,47.0,32.0,73.0,2.0,17.0,1.0,2.0,82.0,9.0,18.0,3.0,15.0,6.0,6.0,3.0,1.0,49.0,4.0,3.0,9.0,2.0,16.0,15.0,4.0,3.0,148.5,14.0,10.0,16.0,15.0,29.0,32.0,12.0,5.0,301.75,24.0,30.0,33.0,32.0
